ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-05-19 15:31:00,760.5392586283338,-1589.4193336104986,2562.772041206324,760.5392586283338,760.5392586283338,-272.63452691088645,-272.63452691088645,-272.63452691088645,-355.49490419881073,-355.49490419881073,-355.49490419881073,82.86037728792417,82.86037728792417,82.86037728792417,0.0,0.0,0.0,487.9047317174473
2011-05-19 15:36:00,760.5425957076486,-1701.1096999585823,2695.3024586960287,760.5425957076486,760.5425957076486,-274.1294601282681,-274.1294601282681,-274.1294601282681,-357.5498977326393,-357.5498977326393,-357.5498977326393,83.42043760437116,83.42043760437116,83.42043760437116,0.0,0.0,0.0,486.41313557938054
2011-05-19 15:41:00,760.5459327869635,-1929.200415625743,2555.133298246036,760.5459327869635,760.5459327869635,-275.8071455727316,-275.8071455727316,-275.8071455727316,-359.7860160277047,-359.7860160277047,-359.7860160277047,83.97887045497312,83.97887045497312,83.97887045497312,0.0,0.0,0.0,484.7387872142319
2011-05-19 15:53:00,760.5539417773189,-1834.1894321827804,2685.970046518388,760.5539417773189,760.5539417773189,-280.4511768392569,-280.4511768392569,-280.4511768392569,-365.76335289213444,-365.76335289213444,-365.76335289213444,85.31217605287746,85.31217605287746,85.31217605287746,0.0,0.0,0.0,480.10276493806197
2011-05-19 16:04:00,760.5612833518113,-1902.2008376988415,2504.42335754214,760.5612833518113,760.5612833518113,-285.2447680671047,-285.2447680671047,-285.2447680671047,-371.7700799566,-371.7700799566,-371.7700799566,86.5253118894954,86.5253118894954,86.5253118894954,0.0,0.0,0.0,475.3165152847066
2011-05-19 16:09:00,760.5646204311261,-1519.6136450231404,2610.9401244654337,760.5646204311261,760.5646204311261,-287.51438028686454,-287.51438028686454,-287.51438028686454,-374.5881063711596,-374.5881063711596,-374.5881063711596,87.073726084295,87.073726084295,87.073726084295,0.0,0.0,0.0,473.0502401442615
2011-05-19 16:31:00,760.5793035801112,-1824.606893456291,2794.5822423820136,760.5793035801112,760.5793035801112,-297.3333710633196,-297.3333710633196,-297.3333710633196,-386.7962926129257,-386.7962926129257,-386.7962926129257,89.4629215496059,89.4629215496059,89.4629215496059,0.0,0.0,0.0,463.2459325167916
2011-05-19 16:47:00,760.5899822339185,-1862.5642428856013,2825.4455809469277,760.5899822339185,760.5899822339185,-303.3565660595055,-303.3565660595055,-303.3565660595055,-394.5309988460818,-394.5309988460818,-394.5309988460818,91.17443278657623,91.17443278657623,91.17443278657623,0.0,0.0,0.0,457.233416174413
2011-05-19 16:56:00,760.595988976685,-1573.9000903162803,2753.1102847622788,760.595988976685,760.595988976685,-305.9895997286687,-305.9895997286687,-305.9895997286687,-398.1164199605194,-398.1164199605194,-398.1164199605194,92.12682023185072,92.12682023185072,92.12682023185072,0.0,0.0,0.0,454.60638924801634
2011-05-19 17:13:00,760.6073350463554,-2005.0417210783048,2761.3902921752483,760.6073350463554,760.6073350463554,-309.03838126678835,-309.03838126678835,-309.03838126678835,-402.94265195247743,-402.94265195247743,-402.94265195247743,93.90427068568904,93.90427068568904,93.90427068568904,0.0,0.0,0.0,451.56895377956704
2011-05-19 17:15:00,760.6086698780812,-1961.4526970077532,2753.0706784414983,760.6086698780812,760.6086698780812,-309.2147119685398,-309.2147119685398,-309.2147119685398,-403.32617744134996,-403.32617744134996,-403.32617744134996,94.11146547281018,94.11146547281018,94.11146547281018,0.0,0.0,0.0,451.39395790954137
2011-05-19 17:18:00,760.6106721256701,-1847.8340666316885,2667.9712353305054,760.6106721256701,760.6106721256701,-309.40411296308594,-309.40411296308594,-309.40411296308594,-403.8255927660981,-403.8255927660981,-403.8255927660981,94.42147980301219,94.42147980301219,94.42147980301219,0.0,0.0,0.0,451.2065591625842
2011-05-19 17:22:00,760.6133417891219,-1805.4031476219652,2667.7178268419143,760.6133417891219,760.6133417891219,-309.51555010119284,-309.51555010119284,-309.51555010119284,-404.34891426235725,-404.34891426235725,-404.34891426235725,94.83336416116434,94.83336416116434,94.83336416116434,0.0,0.0,0.0,451.0977916879291
2011-05-19 17:23:00,760.6140092049849,-1711.5591825451215,2625.2209071822485,760.6140092049849,760.6140092049849,-309.5181600955284,-309.5181600955284,-309.5181600955284,-404.45423063591954,-404.45423063591954,-404.45423063591954,94.93607054039116,94.93607054039116,94.93607054039116,0.0,0.0,0.0,451.0958491094565
2011-05-19 17:25:00,760.6153440367108,-1736.5427108767813,2823.969753872694,760.6153440367108,760.6153440367108,-309.4931235388762,-309.4931235388762,-309.4931235388762,-404.63428650968126,-404.63428650968126,-404.63428650968126,95.14116297080501,95.14116297080501,95.14116297080501,0.0,0.0,0.0,451.1222204978346
2011-05-19 17:47:00,760.6300271856959,-1830.1847090268623,2610.834465310405,760.6300271856959,760.6300271856959,-306.660153309626,-306.660153309626,-306.660153309626,-404.0283051549544,-404.0283051549544,-404.0283051549544,97.36815184532824,97.36815184532824,97.36815184532824,0.0,0.0,0.0,453.96987387606987
2011-05-19 17:48:00,760.6306946015588,-1728.5705096866313,2674.5809686557627,760.6306946015588,760.6306946015588,-306.428137829757,-306.428137829757,-306.428137829757,-403.89621553188226,-403.89621553188226,-403.89621553188226,97.46807770212517,97.46807770212517,97.46807770212517,0.0,0.0,0.0,454.2025567718018
2011-05-19 18:02:00,760.6400384236401,-1814.2198965908653,2661.650613408382,760.6400384236401,760.6400384236401,-302.41891726656564,-302.41891726656564,-302.41891726656564,-401.27358887868337,-401.27358887868337,-401.27358887868337,98.8546716121178,98.8546716121178,98.8546716121178,0.0,0.0,0.0,458.2211211570745
2011-05-19 18:21:00,760.6527193250363,-1679.3097356644514,2878.916513724716,760.6527193250363,760.6527193250363,-295.46266400093526,-295.46266400093526,-295.46266400093526,-396.1608785155451,-396.1608785155451,-396.1608785155451,100.69821451460989,100.69821451460989,100.69821451460989,0.0,0.0,0.0,465.190055324101
2011-05-19 18:28:00,760.657391236077,-1838.8694383303157,2801.44527698875,760.657391236077,760.657391236077,-292.7729831596278,-292.7729831596278,-292.7729831596278,-394.1388374465318,-394.1388374465318,-394.1388374465318,101.36585428690394,101.36585428690394,101.36585428690394,0.0,0.0,0.0,467.88440807644923
2011-05-19 19:00:00,760.6787485436917,-1851.2115243043243,2735.660961800323,760.6787485436917,760.6787485436917,-283.35440905443824,-283.35440905443824,-283.35440905443824,-387.68859856959733,-387.68859856959733,-387.68859856959733,104.33418951515903,104.33418951515903,104.33418951515903,0.0,0.0,0.0,477.3243394892534
2011-05-19 19:02:00,760.6800833754177,-1753.6523235007967,2625.9506113493007,760.6800833754177,760.6800833754177,-283.07463041918277,-283.07463041918277,-283.07463041918277,-387.58960833341837,-387.58960833341837,-387.58960833341837,104.51497791423563,104.51497791423563,104.51497791423563,0.0,0.0,0.0,477.6054529562349
2011-05-19 19:32:00,760.7001058513063,-1754.0822813755567,2687.069220549541,760.7001058513063,760.7001058513063,-286.3252562998036,-286.3252562998036,-286.3252562998036,-393.4815432831573,-393.4815432831573,-393.4815432831573,107.15628698335368,107.15628698335368,107.15628698335368,0.0,0.0,0.0,474.3748495515027
2011-05-19 19:47:00,760.7101170892506,-1688.7325316077327,2738.048197882408,760.7101170892506,760.7101170892506,-294.3568874430471,-294.3568874430471,-294.3568874430471,-402.78236279420395,-402.78236279420395,-402.78236279420395,108.42547535115693,108.42547535115693,108.42547535115693,0.0,0.0,0.0,466.3532296462035
2011-05-19 19:51:00,760.7127867527024,-1944.623197258433,2709.4855554951387,760.7127867527024,760.7127867527024,-297.30604282201836,-297.30604282201836,-297.30604282201836,-406.06395488081444,-406.06395488081444,-406.06395488081444,108.75791205879612,108.75791205879612,108.75791205879612,0.0,0.0,0.0,463.40674393068406
2011-05-20 08:18:00,761.2113464023308,-1521.550446765558,2855.2734326359814,761.2113464023308,761.2113464023308,-147.10312665531407,-147.10312665531407,-147.10312665531407,-254.70790949016026,-254.70790949016026,-254.70790949016026,107.60478283484619,107.60478283484619,107.60478283484619,0.0,0.0,0.0,614.1082197470167
2011-05-20 08:30:00,761.2193553926863,-1646.584584799083,2888.7860721433753,761.2193553926863,761.2193553926863,-144.5717394489132,-144.5717394489132,-144.5717394489132,-250.95620257185553,-250.95620257185553,-250.95620257185553,106.38446312294231,106.38446312294231,106.38446312294231,0.0,0.0,0.0,616.6476159437732
2011-05-20 08:39:00,761.2253621354528,-1633.2329374929661,2858.4728753031923,761.2253621354528,761.2253621354528,-141.1122116696361,-141.1122116696361,-141.1122116696361,-246.55593149442853,-246.55593149442853,-246.55593149442853,105.44371982479254,105.44371982479254,105.44371982479254,0.0,0.0,0.0,620.1131504658167
2011-05-20 08:41:00,761.2266969671788,-1616.5775813004557,2779.739407965178,761.2266969671788,761.2266969671788,-140.2259475170175,-140.2259475170175,-140.2259475170175,-245.45765415755847,-245.45765415755847,-245.45765415755847,105.2317066405409,105.2317066405409,105.2317066405409,0.0,0.0,0.0,621.0007494501613
2011-05-20 08:57:00,761.2373756209861,-1523.4435001776694,2933.3652742363906,761.2373756209861,761.2373756209861,-132.5117122496195,-132.5117122496195,-132.5117122496195,-236.00873158989182,-236.00873158989182,-236.00873158989182,103.49701934027239,103.49701934027239,103.49701934027239,0.0,0.0,0.0,628.7256633713666
2011-05-20 09:08:00,761.2447171954785,-1612.2569183087528,2911.8627795262983,761.2447171954785,761.2447171954785,-127.47623283837275,-127.47623283837275,-127.47623283837275,-229.74104933392346,-229.74104933392346,-229.74104933392346,102.26481649555078,102.26481649555078,102.26481649555078,0.0,0.0,0.0,633.7684843571058
2011-05-20 09:24:00,761.2553958492858,-1615.7071432213907,2827.1106449707445,761.2553958492858,761.2553958492858,-122.20465211429718,-122.20465211429718,-122.20465211429718,-222.61998343791294,-222.61998343791294,-222.61998343791294,100.4153313236158,100.4153313236158,100.4153313236158,0.0,0.0,0.0,639.0507437349886
2011-05-20 09:30:00,761.2594003444636,-1648.1171774276545,3019.8869110485653,761.2594003444636,761.2594003444636,-121.15920202058598,-121.15920202058598,-121.15920202058598,-220.8636058541673,-220.8636058541673,-220.8636058541673,99.70440383358137,99.70440383358137,99.70440383358137,0.0,0.0,0.0,640.1001983238776
2011-05-20 09:38:00,761.2647396713674,-1636.7330266054353,2904.469003879465,761.2647396713674,761.2647396713674,-120.73101348125901,-120.73101348125901,-120.73101348125901,-219.47285976042127,-219.47285976042127,-219.47285976042127,98.74184627916227,98.74184627916227,98.74184627916227,0.0,0.0,0.0,640.5337261901084
2011-05-20 09:47:00,761.270746414134,-1642.72014557231,2905.470347461566,761.270746414134,761.270746414134,-121.69228792300405,-121.69228792300405,-121.69228792300405,-219.33133063025423,-219.33133063025423,-219.33133063025423,97.6390427072502,97.6390427072502,97.6390427072502,0.0,0.0,0.0,639.5784584911299
2011-05-20 09:56:00,761.2767531569006,-1653.0890998346574,2770.4935951045,761.2767531569006,761.2767531569006,-124.27121329706384,-124.27121329706384,-124.27121329706384,-220.7864684847429,-220.7864684847429,-220.7864684847429,96.51525518767906,96.51525518767906,96.51525518767906,0.0,0.0,0.0,637.0055398598367
2011-05-20 10:02:00,761.2807576520783,-1532.3436259930793,3047.601452011815,761.2807576520783,761.2807576520783,-126.90625616554557,-126.90625616554557,-126.90625616554557,-222.66072264372002,-222.66072264372002,-222.66072264372002,95.75446647817444,95.75446647817444,95.75446647817444,0.0,0.0,0.0,634.3745014865327
2011-05-20 10:04:00,761.2820924838041,-1477.4374328946772,2778.0877326635887,761.2820924838041,761.2820924838041,-127.94671300376524,-127.94671300376524,-127.94671300376524,-223.44552940138996,-223.44552940138996,-223.44552940138996,95.49881639762474,95.49881639762474,95.49881639762474,0.0,0.0,0.0,633.3353794800389
2011-05-20 10:22:00,761.2941059693374,-1590.5620289885014,2837.895110587149,761.2941059693374,761.2941059693374,-140.8130747580326,-140.8130747580326,-140.8130747580326,-233.9651084140422,-233.9651084140422,-233.9651084140422,93.15203365600958,93.15203365600958,93.15203365600958,0.0,0.0,0.0,620.4810312113048
2011-05-20 10:27:00,761.2974430486522,-1653.8666690218279,2965.6846149981156,761.2974430486522,761.2974430486522,-145.43132929231905,-145.43132929231905,-145.43132929231905,-237.91689451124006,-237.91689451124006,-237.91689451124006,92.48556521892098,92.48556521892098,92.48556521892098,0.0,0.0,0.0,615.8661137563331
2011-05-20 10:29:00,761.2987778803781,-1526.8328148106955,2755.2361709306665,761.2987778803781,761.2987778803781,-147.3938275030858,-147.3938275030858,-147.3938275030858,-239.6110408901608,-239.6110408901608,-239.6110408901608,92.21721338707503,92.21721338707503,92.21721338707503,0.0,0.0,0.0,613.9049503772924
2011-05-20 10:30:00,761.2994452962411,-1671.8204090270217,2762.1446297167117,761.2994452962411,761.2994452962411,-148.39877333441035,-148.39877333441035,-148.39877333441035,-240.4814334814707,-240.4814334814707,-240.4814334814707,92.08266014706034,92.08266014706034,92.08266014706034,0.0,0.0,0.0,612.9006719618308
2011-05-20 10:31:00,761.300112712104,-1530.8415291741348,2714.1022807743316,761.300112712104,761.300112712104,-149.41917019206872,-149.41917019206872,-149.41917019206872,-241.3670258093073,-241.3670258093073,-241.3670258093073,91.94785561723853,91.94785561723853,91.94785561723853,0.0,0.0,0.0,611.8809425200353
2011-05-20 10:32:00,761.300780127967,-1602.808986442237,2980.5605786918322,761.300780127967,761.300780127967,-150.45475107339206,-150.45475107339206,-150.45475107339206,-242.26755106670365,-242.26755106670365,-242.26755106670365,91.81279999331159,91.81279999331159,91.81279999331159,0.0,0.0,0.0,610.846029054575
2011-05-20 10:33:00,761.30144754383,-1569.0028023250563,2989.5893337202497,761.30144754383,761.30144754383,-151.5052436332335,-151.5052436332335,-151.5052436332335,-243.1827371065805,-243.1827371065805,-243.1827371065805,91.677493473347,91.677493473347,91.677493473347,0.0,0.0,0.0,609.7962039105965
2011-05-20 10:35:00,761.3027823755558,-1595.0039922759279,2805.298743351224,761.3027823755558,761.3027823755558,-153.64984867451787,-153.64984867451787,-153.64984867451787,-245.05597720421432,-245.05597720421432,-245.05597720421432,91.40612852969645,91.40612852969645,91.40612852969645,0.0,0.0,0.0,607.6529337010379
2011-05-20 10:36:00,761.3034497914188,-1531.9779958160009,2878.966058107028,761.3034497914188,761.3034497914188,-154.7433911090705,-154.7433911090705,-154.7433911090705,-246.0134616120425,-246.0134616120425,-246.0134616120425,91.27007050297196,91.27007050297196,91.27007050297196,0.0,0.0,0.0,606.5600586823482
2011-05-20 10:37:00,761.3041172072817,-1784.1482160559767,2856.15883517746,761.3041172072817,761.3041172072817,-155.85070543352694,-155.85070543352694,-155.85070543352694,-246.9844678056932,-246.9844678056932,-246.9844678056932,91.13376237216629,91.13376237216629,91.13376237216629,0.0,0.0,0.0,605.4534117737547
2011-05-20 10:48:00,761.3114587817743,-1557.606074622079,2816.373730925459,761.3114587817743,761.3114587817743,-168.85223415868822,-168.85223415868822,-168.85223415868822,-258.4701578286508,-258.4701578286508,-258.4701578286508,89.61792366996261,89.61792366996261,89.61792366996261,0.0,0.0,0.0,592.459224623086
2011-05-20 10:50:00,761.3127936135002,-1713.9834910206187,2710.014954809131,761.3127936135002,761.3127936135002,-171.3583686863411,-171.3583686863411,-171.3583686863411,-260.6974576920016,-260.6974576920016,-260.6974576920016,89.33908900566051,89.33908900566051,89.33908900566051,0.0,0.0,0.0,589.954424927159
2011-05-20 11:03:00,761.3214700197186,-1777.3711429796822,2672.8592031486423,761.3214700197186,761.3214700197186,-188.42642741182598,-188.42642741182598,-188.42642741182598,-275.9290600985372,-275.9290600985372,-275.9290600985372,87.50263268671122,87.50263268671122,87.50263268671122,0.0,0.0,0.0,572.8950426078926
2011-05-20 11:07:00,761.3241396831704,-1612.3191175364914,2905.1218575110865,761.3241396831704,761.3241396831704,-193.87279493710275,-193.87279493710275,-193.87279493710275,-280.80203007473466,-280.80203007473466,-280.80203007473466,86.92923513763195,86.92923513763195,86.92923513763195,0.0,0.0,0.0,567.4513447460677
2011-05-20 11:33:00,761.3414924956073,-1742.4232402473672,2807.194440936972,761.3414924956073,761.3414924956073,-229.49804436131447,-229.49804436131447,-229.49804436131447,-312.6058335792447,-312.6058335792447,-312.6058335792447,83.1077892179302,83.1077892179302,83.1077892179302,0.0,0.0,0.0,531.8434481342929
2011-05-20 11:34:00,761.3421599114703,-1705.4025440187197,2773.743289986285,761.3421599114703,761.3421599114703,-230.82747570769803,-230.82747570769803,-230.82747570769803,-313.7850516801078,-313.7850516801078,-313.7850516801078,82.95757597240977,82.95757597240977,82.95757597240977,0.0,0.0,0.0,530.5146842037723
2011-05-20 11:53:00,761.3548408128664,-1623.3115927888937,2600.7316696406738,761.3548408128664,761.3548408128664,-254.59821702075095,-254.59821702075095,-254.59821702075095,-334.65690584637457,-334.65690584637457,-334.65690584637457,80.05868882562363,80.05868882562363,80.05868882562363,0.0,0.0,0.0,506.7566237921155
2011-05-20 12:17:00,761.3708587935773,-1742.1263839292458,2709.4796089149336,761.3708587935773,761.3708587935773,-278.7736225227302,-278.7736225227302,-278.7736225227302,-355.0506666592145,-355.0506666592145,-355.0506666592145,76.27704413648434,76.27704413648434,76.27704413648434,0.0,0.0,0.0,482.59723627084713
2011-05-20 12:26:00,761.3768655363439,-1660.2481612141712,2778.598243972563,761.3768655363439,761.3768655363439,-285.72821162716366,-285.72821162716366,-285.72821162716366,-360.55329284075617,-360.55329284075617,-360.55329284075617,74.8250812135925,74.8250812135925,74.8250812135925,0.0,0.0,0.0,475.6486539091802
2011-05-20 12:31:00,761.3802026156587,-1836.0460618537386,2814.7801003045925,761.3802026156587,761.3802026156587,-289.05866607369114,-289.05866607369114,-289.05866607369114,-363.06924120973554,-363.06924120973554,-363.06924120973554,74.0105751360444,74.0105751360444,74.0105751360444,0.0,0.0,0.0,472.3215365419676
2011-05-20 12:38:00,761.3848745266995,-1841.2972075806201,2648.73321802354,761.3848745266995,761.3848745266995,-293.07844294177823,-293.07844294177823,-293.07844294177823,-365.9393572965253,-365.9393572965253,-365.9393572965253,72.86091435474711,72.86091435474711,72.86091435474711,0.0,0.0,0.0,468.30643158492126
2011-05-20 13:13:00,761.4082340819028,-1772.8226535133742,2661.339205196872,761.4082340819028,761.4082340819028,-302.75454836574346,-302.75454836574346,-302.75454836574346,-369.7067137504917,-369.7067137504917,-369.7067137504917,66.95216538474826,66.95216538474826,66.95216538474826,0.0,0.0,0.0,458.6536857161594
2011-05-20 13:14:00,761.4089014977658,-1615.523031315849,2869.2762120255898,761.4089014977658,761.4089014977658,-302.81058073959025,-302.81058073959025,-302.81058073959025,-369.59006942551804,-369.59006942551804,-369.59006942551804,66.7794886859278,66.7794886859278,66.7794886859278,0.0,0.0,0.0,458.59832075817553
2011-05-20 13:15:00,761.4095689136287,-1622.5224586167928,2714.526690681033,761.4095689136287,761.4095689136287,-302.8566506769499,-302.8566506769499,-302.8566506769499,-369.46325209503567,-369.46325209503567,-369.46325209503567,66.60660141808575,66.60660141808575,66.60660141808575,0.0,0.0,0.0,458.5529182366788
2011-05-20 13:16:00,761.4102363294918,-1720.8350684297586,2594.137660474967,761.4102363294918,761.4102363294918,-302.89297940787225,-302.89297940787225,-302.89297940787225,-369.32648328911563,-369.32648328911563,-369.32648328911563,66.4335038812433,66.4335038812433,66.4335038812433,0.0,0.0,0.0,458.51725692161955
2011-05-20 13:34:00,761.4222498150251,-1670.8358282214574,2785.206083805469,761.4222498150251,761.4222498150251,-302.14940451924883,-302.14940451924883,-302.14940451924883,-365.43154039837316,-365.43154039837316,-365.43154039837316,63.282135879124404,63.282135879124404,63.282135879124404,0.0,0.0,0.0,459.2728452957763
2011-05-20 13:40:00,761.4262543102027,-1670.535532959243,2984.518671536607,761.4262543102027,761.4262543102027,-301.46251711967676,-301.46251711967676,-301.46251711967676,-363.6793854693303,-363.6793854693303,-363.6793854693303,62.216868349653645,62.216868349653645,62.216868349653645,0.0,0.0,0.0,459.96373719052593
2011-05-20 13:43:00,761.4282565577915,-1801.9723896399069,2667.034260658335,761.4282565577915,761.4282565577915,-301.06824847425924,-301.06824847425924,-301.06824847425924,-362.74974345844004,-362.74974345844004,-362.74974345844004,61.68149498418076,61.68149498418076,61.68149498418076,0.0,0.0,0.0,460.3600080835323
2011-05-20 13:56:00,761.43693296401,-1757.7641675330717,2609.233252395874,761.43693296401,761.43693296401,-299.1699972438819,-299.1699972438819,-299.1699972438819,-358.5106758911562,-358.5106758911562,-358.5106758911562,59.340678647274466,59.340678647274466,59.340678647274466,0.0,0.0,0.0,462.2669357201281
2011-05-20 13:58:00,761.4382677957359,-1691.436352947025,2858.018225463925,761.4382677957359,761.4382677957359,-298.87418394550036,-298.87418394550036,-298.87418394550036,-357.8517562294491,-357.8517562294491,-357.8517562294491,58.97757228394877,58.97757228394877,58.97757228394877,0.0,0.0,0.0,462.56408385023553
2011-05-20 14:04:00,761.4422722909137,-1702.544239772519,2772.5661939621655,761.4422722909137,761.4422722909137,-298.02367618012437,-298.02367618012437,-298.02367618012437,-355.9072140945584,-355.9072140945584,-355.9072140945584,57.88353791443405,57.88353791443405,57.88353791443405,0.0,0.0,0.0,463.41859611078934
2011-05-20 14:06:00,761.4436071226396,-1762.950991351658,2706.743776719992,761.4436071226396,761.4436071226396,-297.75905786972504,-297.75905786972504,-297.75905786972504,-355.2763545490009,-355.2763545490009,-355.2763545490009,57.51729667927588,57.51729667927588,57.51729667927588,0.0,0.0,0.0,463.68454925291456
2011-05-20 14:07:00,761.4442745385026,-1705.5010211585088,2730.761640616889,761.4442745385026,761.4442745385026,-297.63137279242795,-297.63137279242795,-297.63137279242795,-354.9652572357797,-354.9652572357797,-354.9652572357797,57.33388444335168,57.33388444335168,57.33388444335168,0.0,0.0,0.0,463.8129017460746
2011-05-20 14:11:00,761.4469442019544,-1715.4563955137817,2754.2864819580286,761.4469442019544,761.4469442019544,-297.15689473433,-297.15689473433,-297.15689473433,-353.75519375710974,-353.75519375710974,-353.75519375710974,56.59829902277967,56.59829902277967,56.59829902277967,0.0,0.0,0.0,464.2900494676243
2011-05-20 14:13:00,761.4482790336804,-1787.6342707560555,2751.103728960546,761.4482790336804,761.4482790336804,-296.944589786875,-296.944589786875,-296.944589786875,-353.1739388135497,-353.1739388135497,-353.1739388135497,56.22934902667464,56.22934902667464,56.22934902667464,0.0,0.0,0.0,464.5036892468054
2011-05-20 14:23:00,761.4549531923099,-1767.155779569235,2604.2819690107676,761.4549531923099,761.4549531923099,-296.20091472086045,-296.20091472086045,-296.20091472086045,-350.5740467750635,-350.5740467750635,-350.5740467750635,54.3731320542031,54.3731320542031,54.3731320542031,0.0,0.0,0.0,465.2540384714494
2011-05-20 14:27:00,761.4576228557617,-1867.7551752681127,2743.6483092662334,761.4576228557617,761.4576228557617,-296.0812320279115,-296.0812320279115,-296.0812320279115,-349.7065758275875,-349.7065758275875,-349.7065758275875,53.625343799676074,53.625343799676074,53.625343799676074,0.0,0.0,0.0,465.3763908278502
2011-05-20 14:35:00,761.4629621826654,-1874.30573563668,2781.0615116548756,761.4629621826654,761.4629621826654,-296.2080773348355,-296.2080773348355,-296.2080773348355,-348.32887486291384,-348.32887486291384,-348.32887486291384,52.12079752807833,52.12079752807833,52.12079752807833,0.0,0.0,0.0,465.2548848478299
2011-05-20 14:41:00,761.466966677843,-1786.4333940934696,2729.7282045286292,761.466966677843,761.466966677843,-296.6602438046618,-296.6602438046618,-296.6602438046618,-347.6448687929203,-347.6448687929203,-347.6448687929203,50.98462498825847,50.98462498825847,50.98462498825847,0.0,0.0,0.0,464.8067228731812
2011-05-20 14:47:00,761.4709711730208,-1819.248037185098,2853.4303571220134,761.4709711730208,761.4709711730208,-297.44673105753884,-297.44673105753884,-297.44673105753884,-347.28861199982725,-347.28861199982725,-347.28861199982725,49.84188094228828,49.84188094228828,49.84188094228828,0.0,0.0,0.0,464.0242401154819
2011-05-20 14:54:00,761.4756430840615,-1848.4109980625362,2611.2555291540552,761.4756430840615,761.4756430840615,-298.8114526797927,-298.8114526797927,-298.8114526797927,-347.3119264260625,-347.3119264260625,-347.3119264260625,48.500473746269776,48.500473746269776,48.500473746269776,0.0,0.0,0.0,462.6641904042688
2011-05-20 14:56:00,761.4769779157874,-1781.8222537923757,2817.5097828136622,761.4769779157874,761.4769779157874,-299.2924858348918,-299.2924858348918,-299.2924858348918,-347.40809296396185,-347.40809296396185,-347.40809296396185,48.1156071290701,48.1156071290701,48.1156071290701,0.0,0.0,0.0,462.1844920808956
2011-05-20 14:58:00,761.4783127475133,-1736.7398471170427,2637.824536517169,761.4783127475133,761.4783127475133,-299.8145657953096,-299.8145657953096,-299.8145657953096,-347.5445970487758,-347.5445970487758,-347.5445970487758,47.730031253466144,47.730031253466144,47.730031253466144,0.0,0.0,0.0,461.6637469522037
2011-05-20 15:08:00,761.4849869061428,-1687.4516657434078,2690.5620719935114,761.4849869061428,761.4849869061428,-303.0436973131233,-303.0436973131233,-303.0436973131233,-348.8353093523206,-348.8353093523206,-348.8353093523206,45.79161203919732,45.79161203919732,45.79161203919732,0.0,0.0,0.0,458.4412895930195
2011-05-20 15:39:00,761.5056767978946,-1657.8562803601817,2748.324897853689,761.5056767978946,761.5056767978946,-319.1969675056886,-319.1969675056886,-319.1969675056886,-358.8711157007824,-358.8711157007824,-358.8711157007824,39.67414819509381,39.67414819509381,39.67414819509381,0.0,0.0,0.0,442.308709292206
2011-05-20 15:52:00,761.5143532041129,-1888.7057397823598,2745.8349319475024,761.5143532041129,761.5143532041129,-328.17593781963933,-328.17593781963933,-328.17593781963933,-365.23781125984306,-365.23781125984306,-365.23781125984306,37.061873440203726,37.061873440203726,37.061873440203726,0.0,0.0,0.0,433.3384153844736
2011-05-20 16:04:00,761.5223621944684,-1696.3029685138645,2654.4495465007726,761.5223621944684,761.5223621944684,-337.14308389512433,-337.14308389512433,-337.14308389512433,-371.7700799537136,-371.7700799537136,-371.7700799537136,34.626996058589405,34.626996058589405,34.626996058589405,0.0,0.0,0.0,424.3792782993441
2011-05-20 16:25:00,761.5363779275906,-1952.3032618968975,2595.742801169171,761.5363779275906,761.5363779275906,-353.25935581810506,-353.25935581810506,-353.25935581810506,-383.5729485435918,-383.5729485435918,-383.5729485435918,30.313592725486835,30.313592725486835,30.313592725486835,0.0,0.0,0.0,408.27702210948553
2011-05-20 16:55:00,761.5564004034793,-1989.7258091910307,2425.211156173807,761.5564004034793,761.5564004034793,-373.708190921093,-373.708190921093,-373.708190921093,-397.75041032644924,-397.75041032644924,-397.75041032644924,24.04221940535634,24.04221940535634,24.04221940535634,0.0,0.0,0.0,387.8482094823863
2011-05-20 16:56:00,761.5570678193423,-1868.076338700063,2527.673443046361,761.5570678193423,761.5570678193423,-374.28535609849445,-374.28535609849445,-374.28535609849445,-398.1164199596693,-398.1164199596693,-398.1164199596693,23.83106386117491,23.83106386117491,23.83106386117491,0.0,0.0,0.0,387.2717117208478
2011-05-22 10:21:00,763.2155962387886,-1883.1402218654623,2514.507834353519,763.2155962387886,763.2155962387886,-339.39012350078013,-339.39012350078013,-339.39012350078013,-233.22523027130214,-233.22523027130214,-233.22523027130214,-106.16489322947795,-106.16489322947795,-106.16489322947795,0.0,0.0,0.0,423.8254727380085
2011-05-22 10:27:00,763.2196007339663,-1787.3815744893172,2872.184933095349,763.2196007339663,763.2196007339663,-343.15839356344105,-343.15839356344105,-343.15839356344105,-237.91689451533387,-237.91689451533387,-237.91689451533387,-105.24149904810726,-105.24149904810726,-105.24149904810726,0.0,0.0,0.0,420.0612071705253
